beta,sample,sim,high_cheese_mean,high_cheese_sd,low_cheese_mean,low_cheese_sd,p
0.05,60,78,0.82,0.23,0.69,0.15,0.0177046299020479
0.05,60,79,0.87,0.2,0.75,0.2,0.0268332985749048
0.05,60,80,0.79,0.19,0.74,0.18,0.330251242986425
0.05,60,81,0.8,0.2,0.78,0.19,0.683429991596056
0.05,60,82,0.8,0.25,0.75,0.19,0.479767219171274
0.05,60,83,0.82,0.22,0.8,0.22,0.703654183262604
0.05,60,84,0.81,0.2,0.77,0.21,0.477111511064137
0.05,60,85,0.83,0.17,0.73,0.17,0.0309358146337727
0.05,60,86,0.75,0.2,0.77,0.22,0.762966320168996
0.05,60,87,0.86,0.24,0.77,0.16,0.154801852770379
0.05,60,88,0.71,0.18,0.77,0.21,0.249283308372016
0.05,60,89,0.77,0.17,0.8,0.2,0.535713927053788
0.05,60,90,0.75,0.18,0.71,0.2,0.414433219892552
0.05,60,91,0.82,0.2,0.71,0.19,0.0433223566391795
0.05,60,92,0.76,0.18,0.72,0.22,0.440614882771924
0.05,60,93,0.74,0.2,0.79,0.2,0.363251074868571
0.05,60,94,0.75,0.15,0.79,0.21,0.456822653625455
0.05,60,95,0.88,0.19,0.74,0.16,0.00255395971639775
0.05,60,96,0.85,0.2,0.73,0.19,0.0226459928283432
0.05,60,97,0.84,0.2,0.73,0.2,0.0323985061100637
0.05,60,98,0.79,0.25,0.69,0.19,0.0589329924913792
0.05,60,99,0.79,0.21,0.76,0.22,0.51586294807727
0.05,60,100,0.8,0.19,0.73,0.19,0.226589877996026
0.05,70,1,0.85,0.18,0.72,0.19,0.00624824520614472
0.05,70,2,0.79,0.17,0.74,0.19,0.223573940305917
0.05,70,3,0.77,0.2,0.76,0.19,0.873595387832083
0.05,70,4,0.83,0.23,0.78,0.21,0.38684044934304
0.05,70,5,0.79,0.15,0.74,0.22,0.200661618821941
0.05,70,6,0.77,0.23,0.82,0.22,0.359796409852445
0.05,70,7,0.83,0.16,0.76,0.21,0.118765469128152
0.05,70,8,0.8,0.15,0.76,0.22,0.30853572835882
0.05,70,9,0.82,0.17,0.73,0.23,0.0849425459421763
0.05,70,10,0.79,0.21,0.78,0.18,0.833608047209922
0.05,70,11,0.83,0.23,0.73,0.16,0.0479672211356598
0.05,70,12,0.81,0.22,0.77,0.21,0.404657922053408
0.05,70,13,0.8,0.21,0.75,0.21,0.344350782269562
0.05,70,14,0.81,0.24,0.76,0.18,0.325867647666731
0.05,70,15,0.83,0.2,0.8,0.19,0.498161520258203
0.05,70,16,0.79,0.24,0.76,0.22,0.66440599195586
0.05,70,17,0.81,0.21,0.68,0.2,0.00832316302819612
0.05,70,18,0.79,0.21,0.74,0.23,0.367050725095539
0.05,70,19,0.8,0.19,0.74,0.19,0.248440732203076
0.05,70,20,0.79,0.2,0.75,0.17,0.376479732033956
0.05,70,21,0.84,0.22,0.82,0.16,0.58907888698672
0.05,70,22,0.77,0.2,0.78,0.18,0.908567785278155
0.05,70,23,0.83,0.25,0.76,0.2,0.185820530904753
0.05,70,24,0.83,0.2,0.73,0.21,0.059595386970182
0.05,70,25,0.78,0.17,0.75,0.2,0.564250126449925
0.05,70,26,0.72,0.19,0.78,0.21,0.260047550893499
0.05,70,27,0.72,0.22,0.75,0.19,0.558968478917779
0.05,70,28,0.84,0.18,0.73,0.21,0.0191030996621702
0.05,70,29,0.73,0.27,0.75,0.22,0.792618288443477
0.05,70,30,0.77,0.17,0.71,0.18,0.156502426890765
0.05,70,31,0.8,0.2,0.73,0.22,0.191993222744641
0.05,70,32,0.74,0.22,0.78,0.2,0.533039377825231
0.05,70,33,0.8,0.18,0.75,0.2,0.210114277129571
0.05,70,34,0.86,0.15,0.75,0.18,0.00711471538105402
0.05,70,35,0.8,0.17,0.72,0.22,0.087764999648472
0.05,70,36,0.81,0.19,0.71,0.18,0.0231998390123733
0.05,70,37,0.86,0.19,0.79,0.18,0.154567724469302
0.05,70,38,0.84,0.18,0.75,0.16,0.0651191732674208
0.05,70,39,0.78,0.22,0.74,0.23,0.427537041468918
0.05,70,40,0.83,0.16,0.76,0.18,0.121440447065478
0.05,70,41,0.78,0.23,0.75,0.23,0.614916945110465
0.05,70,42,0.76,0.19,0.77,0.22,0.865307645824653
0.05,70,43,0.77,0.22,0.81,0.21,0.571589049411527
0.05,70,44,0.8,0.2,0.76,0.21,0.366474742880108
0.05,70,45,0.8,0.19,0.79,0.18,0.853471134450512
0.05,70,46,0.82,0.2,0.71,0.25,0.0458988642086603
0.05,70,47,0.79,0.2,0.72,0.22,0.200247118749628
0.05,70,48,0.77,0.23,0.76,0.2,0.876690908614692
0.05,70,49,0.79,0.2,0.75,0.2,0.403682866133905
0.05,70,50,0.77,0.24,0.72,0.17,0.337878228106877
0.05,70,51,0.78,0.23,0.76,0.26,0.652932433000878
0.05,70,52,0.74,0.2,0.75,0.19,0.830557711510657
0.05,70,53,0.8,0.22,0.74,0.19,0.222877354508492
0.05,70,54,0.82,0.15,0.76,0.21,0.142819771583728
0.05,70,55,0.85,0.18,0.75,0.16,0.0140970463008329
0.05,70,56,0.76,0.27,0.81,0.18,0.343545168021157
0.05,70,57,0.79,0.18,0.71,0.19,0.079950025390837
0.05,70,58,0.77,0.15,0.82,0.24,0.302313614862735
0.05,70,59,0.83,0.2,0.7,0.2,0.00984758934994129
0.05,70,60,0.77,0.21,0.72,0.19,0.309576869054742
0.05,70,61,0.68,0.17,0.77,0.22,0.0623891202234608
0.05,70,62,0.71,0.2,0.78,0.19,0.158418621072246
0.05,70,63,0.77,0.21,0.73,0.19,0.41028969373516
0.05,70,64,0.83,0.23,0.77,0.19,0.311292750257575
0.05,70,65,0.79,0.19,0.68,0.17,0.0181150760852631
0.05,70,66,0.85,0.22,0.74,0.2,0.0319996228509966
0.05,70,67,0.8,0.18,0.71,0.19,0.0712120678469954
0.05,70,68,0.78,0.14,0.75,0.19,0.448744709696622
0.05,70,69,0.83,0.2,0.8,0.18,0.588939123740902
0.05,70,70,0.85,0.17,0.79,0.23,0.205709969321722
0.05,70,71,0.83,0.17,0.75,0.16,0.0457599926672452
0.05,70,72,0.8,0.21,0.78,0.2,0.694756406346835
0.05,70,73,0.79,0.17,0.72,0.25,0.184375465788894
0.05,70,74,0.83,0.21,0.79,0.2,0.350925686328772
0.05,70,75,0.85,0.23,0.78,0.2,0.211239265484986
0.05,70,76,0.83,0.18,0.73,0.2,0.0515373906009118
0.05,70,77,0.81,0.22,0.75,0.16,0.265612755142216
0.05,70,78,0.79,0.21,0.69,0.19,0.0439486826290839
0.05,70,79,0.8,0.19,0.79,0.23,0.757322715190384
0.05,70,80,0.78,0.2,0.79,0.18,0.874623891157736
0.05,70,81,0.8,0.21,0.72,0.17,0.111826339213365
0.05,70,82,0.83,0.19,0.72,0.13,0.0108892679280609
0.05,70,83,0.76,0.24,0.74,0.21,0.653608555671635
0.05,70,84,0.84,0.19,0.77,0.23,0.197769879542005
0.05,70,85,0.85,0.16,0.68,0.17,8.29367105189878e-05
0.05,70,86,0.78,0.22,0.75,0.23,0.546467740092965
0.05,70,87,0.7,0.18,0.79,0.2,0.0359670864798045
0.05,70,88,0.77,0.21,0.73,0.19,0.386654788617408
0.05,70,89,0.82,0.16,0.75,0.24,0.161964796305298
0.05,70,90,0.8,0.18,0.75,0.21,0.301435961999334
0.05,70,91,0.84,0.25,0.74,0.2,0.0840240471199294
0.05,70,92,0.79,0.21,0.75,0.18,0.337981676877599
0.05,70,93,0.78,0.21,0.72,0.2,0.218524026891853
0.05,70,94,0.82,0.22,0.74,0.19,0.128936043188091
0.05,70,95,0.78,0.23,0.76,0.18,0.808194224323436
0.05,70,96,0.82,0.18,0.72,0.22,0.0401840707943691
0.05,70,97,0.81,0.23,0.76,0.18,0.381334406422576
0.05,70,98,0.74,0.18,0.76,0.21,0.621905316785424
0.05,70,99,0.77,0.21,0.7,0.24,0.201559682745075
0.05,70,100,0.83,0.22,0.76,0.22,0.185892408610937
0.05,80,1,0.85,0.21,0.78,0.2,0.154361349147572
0.05,80,2,0.8,0.2,0.7,0.17,0.0220854496344143
0.05,80,3,0.81,0.19,0.76,0.22,0.311648155191559
0.05,80,4,0.8,0.21,0.73,0.17,0.132569577851619
0.05,80,5,0.84,0.24,0.82,0.21,0.684085865262579
0.05,80,6,0.85,0.19,0.76,0.18,0.0318381174446305
0.05,80,7,0.82,0.19,0.78,0.17,0.450235449378751
0.05,80,8,0.8,0.24,0.79,0.22,0.950291731321148
0.05,80,9,0.84,0.13,0.78,0.2,0.116101672342188
0.05,80,10,0.82,0.22,0.76,0.22,0.285816253871448
0.05,80,11,0.79,0.19,0.76,0.18,0.529987226286413
0.05,80,12,0.8,0.19,0.74,0.21,0.235306996346761
0.05,80,13,0.73,0.19,0.72,0.22,0.713956028001353
0.05,80,14,0.71,0.15,0.74,0.18,0.433388432965469
0.05,80,15,0.81,0.19,0.73,0.18,0.046346619045485
0.05,80,16,0.76,0.17,0.74,0.18,0.586829345010316
0.05,80,17,0.81,0.2,0.76,0.18,0.243864522665798
0.05,80,18,0.81,0.22,0.75,0.19,0.262882976093291
0.05,80,19,0.76,0.19,0.82,0.25,0.241040307430493
0.05,80,20,0.89,0.19,0.73,0.22,0.00143796598401901
0.05,80,21,0.76,0.19,0.73,0.18,0.427402500426835
0.05,80,22,0.8,0.21,0.73,0.18,0.0960438166654601
0.05,80,23,0.82,0.19,0.74,0.2,0.0718752062746456
0.05,80,24,0.82,0.21,0.78,0.23,0.440856045801503
0.05,80,25,0.82,0.2,0.76,0.18,0.248647264687277
0.05,80,26,0.82,0.18,0.76,0.23,0.224967607287471
0.05,80,27,0.83,0.17,0.75,0.19,0.0612351783165351
0.05,80,28,0.76,0.19,0.72,0.19,0.374853163683569
0.05,80,29,0.8,0.17,0.76,0.2,0.254767630763232
0.05,80,30,0.82,0.18,0.75,0.22,0.118261603542834
0.05,80,31,0.79,0.21,0.74,0.21,0.265268850020702
0.05,80,32,0.78,0.2,0.76,0.21,0.703426686354077
0.05,80,33,0.76,0.13,0.72,0.18,0.311875589085448
0.05,80,34,0.79,0.22,0.72,0.22,0.164841966246267
0.05,80,35,0.83,0.13,0.7,0.19,0.000730429531936211
0.05,80,36,0.83,0.2,0.73,0.23,0.0584421810257618
0.05,80,37,0.81,0.21,0.69,0.2,0.00998559134122172
0.05,80,38,0.78,0.19,0.74,0.19,0.442370696089961
0.05,80,39,0.8,0.19,0.78,0.17,0.628396794704746
0.05,80,40,0.78,0.17,0.74,0.2,0.436457964071698
0.05,80,41,0.78,0.19,0.76,0.18,0.521239343551971
0.05,80,42,0.76,0.18,0.76,0.18,0.966681524614969
0.05,80,43,0.78,0.24,0.85,0.21,0.201756734012251
0.05,80,44,0.83,0.2,0.75,0.21,0.130818928875073
0.05,80,45,0.8,0.21,0.78,0.2,0.670103365353853
0.05,80,46,0.76,0.19,0.69,0.21,0.113729872129715
0.05,80,47,0.77,0.18,0.74,0.19,0.386371543935041
0.05,80,48,0.73,0.18,0.74,0.19,0.825514148620445
0.05,80,49,0.82,0.18,0.76,0.19,0.181818234404201
0.05,80,50,0.83,0.21,0.73,0.18,0.0423085025168861
0.05,80,51,0.75,0.17,0.74,0.23,0.749635680902169
0.05,80,52,0.78,0.17,0.77,0.2,0.721561451282926
0.05,80,53,0.72,0.14,0.7,0.17,0.542752842845024
0.05,80,54,0.74,0.15,0.75,0.2,0.683213290013595
0.05,80,55,0.78,0.22,0.72,0.21,0.234956252329034
0.05,80,56,0.84,0.18,0.74,0.17,0.0165035043381009
0.05,80,57,0.79,0.19,0.8,0.19,0.718890687266196
0.05,80,58,0.83,0.26,0.72,0.19,0.0786053907406323
0.05,80,59,0.78,0.18,0.78,0.17,0.924312774649519
0.05,80,60,0.77,0.18,0.74,0.19,0.488432518241477
0.05,80,61,0.76,0.23,0.79,0.22,0.636441263578316
0.05,80,62,0.76,0.19,0.73,0.21,0.493002238975679
0.05,80,63,0.79,0.18,0.72,0.19,0.114425317579647
0.05,80,64,0.76,0.21,0.81,0.2,0.307759056631976
0.05,80,65,0.83,0.2,0.79,0.19,0.364389375512472
0.05,80,66,0.86,0.2,0.78,0.22,0.118826882804932
0.05,80,67,0.82,0.22,0.68,0.2,0.00562079595147549
0.05,80,68,0.85,0.21,0.77,0.21,0.0887899681986558
0.05,80,69,0.86,0.22,0.77,0.21,0.061958088312925
0.05,80,70,0.8,0.22,0.75,0.22,0.395928836558147
0.05,80,71,0.83,0.21,0.79,0.23,0.339949704159927
0.05,80,72,0.8,0.18,0.73,0.18,0.114598853877217
0.05,80,73,0.79,0.2,0.78,0.19,0.856128540123591
0.05,80,74,0.79,0.23,0.74,0.22,0.34522761811494
0.05,80,75,0.84,0.21,0.72,0.18,0.0121901102006189
0.05,80,76,0.79,0.18,0.74,0.21,0.30596975412252
0.05,80,77,0.74,0.18,0.73,0.19,0.816527916275142
0.05,80,78,0.79,0.25,0.73,0.22,0.235966252230292
0.05,80,79,0.79,0.2,0.75,0.21,0.427178935424482
0.05,80,80,0.7,0.18,0.73,0.21,0.601712649650506
0.05,80,81,0.78,0.18,0.77,0.18,0.861344652937779
0.05,80,82,0.83,0.22,0.78,0.19,0.367382077352974
0.05,80,83,0.81,0.23,0.77,0.2,0.359710454435367
0.05,80,84,0.73,0.17,0.7,0.2,0.495502863109739
0.05,80,85,0.78,0.21,0.77,0.18,0.760783264327899
0.05,80,86,0.78,0.2,0.81,0.19,0.515807337709355
0.05,80,87,0.74,0.21,0.73,0.19,0.813058313789284
0.05,80,88,0.83,0.22,0.79,0.2,0.406006042189593
0.05,80,89,0.79,0.17,0.76,0.23,0.634585039537654
0.05,80,90,0.76,0.22,0.74,0.21,0.632866885476735
0.05,80,91,0.8,0.21,0.74,0.18,0.170176859905239
0.05,80,92,0.76,0.18,0.78,0.23,0.729437476572047
0.05,80,93,0.85,0.23,0.74,0.17,0.0186606521560747
0.05,80,94,0.88,0.19,0.77,0.23,0.0195289183177097
0.05,80,95,0.85,0.22,0.7,0.18,0.00169724999787273
0.05,80,96,0.77,0.22,0.75,0.2,0.643179414654651
0.05,80,97,0.75,0.2,0.77,0.21,0.685473102862011
0.05,80,98,0.78,0.17,0.7,0.21,0.0485468468864238
0.05,80,99,0.79,0.21,0.8,0.19,0.804610079334145
0.05,80,100,0.84,0.21,0.7,0.19,0.00156916343040411
0.05,90,1,0.8,0.21,0.75,0.19,0.259388776346605
0.05,90,2,0.88,0.18,0.74,0.19,0.000627616498259879
0.05,90,3,0.83,0.22,0.77,0.21,0.189079240442737
0.05,90,4,0.86,0.23,0.72,0.2,0.00434834247568009
0.05,90,5,0.77,0.2,0.71,0.22,0.160316655158996
0.05,90,6,0.7,0.15,0.81,0.21,0.00448239539341586
0.05,90,7,0.79,0.18,0.76,0.19,0.382999534671936
0.05,90,8,0.83,0.24,0.76,0.21,0.120443368529749
0.05,90,9,0.84,0.21,0.7,0.18,0.00131428261392987
0.05,90,10,0.87,0.17,0.71,0.17,1.69907301318679e-05
0.05,90,11,0.85,0.16,0.79,0.17,0.0904937826196728
0.05,90,12,0.81,0.19,0.76,0.2,0.224153602713927
0.05,90,13,0.77,0.17,0.76,0.19,0.87943252201032
0.05,90,14,0.81,0.21,0.76,0.2,0.25174255253483
0.05,90,15,0.79,0.2,0.73,0.17,0.136420079581541
0.05,90,16,0.79,0.17,0.74,0.18,0.176311926476723
0.05,90,17,0.8,0.19,0.74,0.18,0.136553185686582
0.05,90,18,0.77,0.22,0.79,0.18,0.620187387160825
0.05,90,19,0.78,0.17,0.77,0.2,0.708631163778596
0.05,90,20,0.8,0.19,0.7,0.17,0.0129809497699969
0.05,90,21,0.77,0.22,0.76,0.16,0.806230836930469
0.05,90,22,0.81,0.23,0.77,0.2,0.316355074786488
0.05,90,23,0.86,0.21,0.78,0.19,0.0792667092401119
0.05,90,24,0.82,0.17,0.76,0.17,0.108731247324154
0.05,90,25,0.79,0.24,0.71,0.19,0.0971306838713484
0.05,90,26,0.79,0.18,0.76,0.18,0.466521316660577
0.05,90,27,0.77,0.19,0.76,0.19,0.690973337302644
0.05,90,28,0.85,0.18,0.67,0.2,3.99175614042778e-05
0.05,90,29,0.74,0.22,0.81,0.15,0.106547641330749
0.05,90,30,0.83,0.2,0.77,0.21,0.159128946190859
0.05,90,31,0.8,0.2,0.75,0.22,0.321984363226859
0.05,90,32,0.85,0.23,0.79,0.17,0.23393234208262
0.05,90,33,0.81,0.23,0.75,0.2,0.16454902743468
0.05,90,34,0.83,0.19,0.76,0.19,0.0901698325459327
0.05,90,35,0.81,0.2,0.76,0.24,0.333164101905418
0.05,90,36,0.81,0.2,0.75,0.21,0.147017061578095
0.05,90,37,0.81,0.22,0.77,0.22,0.320199662201151
0.05,90,38,0.77,0.17,0.75,0.18,0.488990643950129
0.05,90,39,0.84,0.23,0.77,0.23,0.152011895933209
0.05,90,40,0.75,0.18,0.79,0.2,0.299777410970369
0.05,90,41,0.77,0.18,0.73,0.22,0.346469248651314
0.05,90,42,0.8,0.17,0.78,0.21,0.601928482419056
0.05,90,43,0.8,0.22,0.74,0.19,0.197274672603056
0.05,90,44,0.85,0.23,0.75,0.21,0.03918319267466
0.05,90,45,0.77,0.16,0.74,0.22,0.503458514463609
0.05,90,46,0.82,0.18,0.7,0.26,0.0186652276374233
0.05,90,47,0.83,0.17,0.76,0.18,0.0765019482865664
0.05,90,48,0.78,0.2,0.78,0.18,0.92420173230894
0.05,90,49,0.77,0.22,0.7,0.18,0.0967005164003428
0.05,90,50,0.83,0.22,0.78,0.21,0.287130745729073
0.05,90,51,0.82,0.18,0.75,0.23,0.0952276850840238
0.05,90,52,0.78,0.21,0.72,0.23,0.24513990443075
0.05,90,53,0.8,0.23,0.76,0.21,0.405305200283627
0.05,90,54,0.76,0.21,0.71,0.13,0.199954703990391
0.05,90,55,0.83,0.22,0.76,0.22,0.114119563545654
0.05,90,56,0.82,0.16,0.74,0.21,0.0305659568308823
0.05,90,57,0.8,0.2,0.78,0.19,0.585894099178327
0.05,90,58,0.77,0.19,0.78,0.18,0.751636691618251
0.05,90,59,0.76,0.21,0.72,0.21,0.436842940140513
0.05,90,60,0.77,0.24,0.73,0.19,0.397060552891404
0.05,90,61,0.77,0.17,0.76,0.2,0.874725573273457
0.05,90,62,0.83,0.19,0.74,0.2,0.0273755245016866
0.05,90,63,0.84,0.14,0.73,0.22,0.0075782728094259
0.05,90,64,0.82,0.17,0.75,0.2,0.0704780311442054
0.05,90,65,0.79,0.19,0.81,0.23,0.606118008216343
0.05,90,66,0.77,0.17,0.73,0.19,0.288573316067957
0.05,90,67,0.85,0.16,0.8,0.22,0.272583348898611
0.05,90,68,0.7,0.2,0.74,0.18,0.329070399810184
0.05,90,69,0.76,0.18,0.74,0.22,0.658941641483853
0.05,90,70,0.85,0.22,0.76,0.22,0.110959112952501
0.05,90,71,0.77,0.16,0.74,0.2,0.494757469493203
0.05,90,72,0.81,0.23,0.76,0.17,0.210138918517817
0.05,90,73,0.8,0.2,0.8,0.19,0.942700376003201
0.05,90,74,0.77,0.19,0.78,0.2,0.834101160866566
0.05,90,75,0.76,0.21,0.74,0.19,0.613698847269311
0.05,90,76,0.81,0.19,0.77,0.23,0.40702989287521
0.05,90,77,0.87,0.18,0.73,0.18,0.000530673762311688
0.05,90,78,0.76,0.19,0.8,0.18,0.293174155847708
0.05,90,79,0.78,0.28,0.73,0.2,0.322452640435901
0.05,90,80,0.83,0.18,0.72,0.19,0.00568394805872174
0.05,90,81,0.8,0.19,0.75,0.19,0.253267286649819
0.05,90,82,0.69,0.19,0.72,0.21,0.598886148187501
0.05,90,83,0.79,0.24,0.79,0.19,0.963713560822773
0.05,90,84,0.83,0.2,0.75,0.21,0.0692934249562373
0.05,90,85,0.8,0.17,0.72,0.17,0.0479214790124249
0.05,90,86,0.82,0.19,0.73,0.19,0.0451833665273296
0.05,90,87,0.79,0.17,0.78,0.18,0.797298207102223
0.05,90,88,0.79,0.19,0.74,0.21,0.25425847343815
0.05,90,89,0.74,0.19,0.75,0.21,0.80967140121217
0.05,90,90,0.77,0.15,0.76,0.24,0.78061151701412
0.05,90,91,0.83,0.18,0.74,0.22,0.0355012266475589
0.05,90,92,0.79,0.18,0.78,0.19,0.763221432041804
0.05,90,93,0.82,0.19,0.74,0.18,0.0511830289649454
0.05,90,94,0.78,0.23,0.79,0.22,0.920784227504978
0.05,90,95,0.83,0.19,0.75,0.19,0.0414375797378764
0.05,90,96,0.82,0.2,0.73,0.18,0.0487907278254434
0.05,90,97,0.81,0.21,0.79,0.24,0.668257635552484
0.05,90,98,0.76,0.18,0.79,0.18,0.417577710624435
0.05,90,99,0.78,0.16,0.78,0.2,0.944372133425242
0.05,90,100,0.77,0.2,0.77,0.22,0.925557226194601
0.05,100,1,0.79,0.18,0.77,0.19,0.709929718014989
0.05,100,2,0.8,0.2,0.76,0.18,0.325193768750732
0.05,100,3,0.78,0.18,0.81,0.16,0.40493639039243
0.05,100,4,0.79,0.21,0.78,0.22,0.871337398515954
0.05,100,5,0.77,0.21,0.79,0.17,0.611571922268302
0.05,100,6,0.8,0.2,0.75,0.21,0.199960919344895
0.05,100,7,0.81,0.24,0.73,0.19,0.0719113889939736
0.05,100,8,0.8,0.2,0.79,0.19,0.888137334047489
0.05,100,9,0.78,0.21,0.72,0.18,0.129908217172184
0.05,100,10,0.79,0.18,0.72,0.21,0.091984881604238
0.05,100,11,0.83,0.19,0.7,0.18,0.00166102812403576
0.05,100,12,0.78,0.25,0.76,0.23,0.559758481924471
0.05,100,13,0.76,0.2,0.77,0.21,0.864453212510472
0.05,100,14,0.81,0.2,0.79,0.21,0.64946370310422
0.05,100,15,0.71,0.23,0.76,0.21,0.371292657062621
0.05,100,16,0.84,0.21,0.75,0.17,0.0318179636000358
0.05,100,17,0.79,0.2,0.77,0.2,0.556902573554046
0.05,100,18,0.85,0.2,0.74,0.18,0.0121796443059623
0.05,100,19,0.78,0.22,0.78,0.24,0.962704630079047
0.05,100,20,0.77,0.22,0.78,0.2,0.761314840469926
0.05,100,21,0.82,0.19,0.77,0.22,0.245288594742682
0.05,100,22,0.76,0.17,0.74,0.22,0.564992467017873
0.05,100,23,0.81,0.18,0.72,0.23,0.0353887641634903
0.05,100,24,0.71,0.17,0.77,0.18,0.123517073196072
0.05,100,25,0.79,0.23,0.75,0.22,0.326620610705027
0.05,100,26,0.81,0.18,0.78,0.21,0.363980507518446
0.05,100,27,0.79,0.17,0.74,0.21,0.244573986024405
0.05,100,28,0.83,0.2,0.72,0.19,0.0111594981553001
0.05,100,29,0.84,0.2,0.73,0.21,0.0146884915457973
0.05,100,30,0.82,0.21,0.73,0.2,0.0393958786109457
0.05,100,31,0.81,0.22,0.72,0.19,0.0416750481955653
0.05,100,32,0.78,0.2,0.77,0.2,0.743470251398608
0.05,100,33,0.82,0.19,0.74,0.2,0.036061019202533
0.05,100,34,0.81,0.18,0.72,0.2,0.025466482603457
0.05,100,35,0.81,0.22,0.77,0.19,0.349329195834825
0.05,100,36,0.74,0.19,0.73,0.17,0.675209424764479
0.05,100,37,0.74,0.17,0.76,0.22,0.620255205047298
0.05,100,38,0.8,0.18,0.79,0.19,0.651359077535282
0.05,100,39,0.85,0.21,0.72,0.2,0.00144319044377234
0.05,100,40,0.82,0.22,0.73,0.18,0.052597765752637
0.05,100,41,0.83,0.23,0.75,0.15,0.0679653218555121
0.05,100,42,0.78,0.25,0.71,0.18,0.107640061486339
0.05,100,43,0.83,0.24,0.73,0.22,0.0466245649703522
0.05,100,44,0.8,0.22,0.8,0.2,0.990506424408533
0.05,100,45,0.85,0.24,0.72,0.19,0.0107429605772295
0.05,100,46,0.82,0.16,0.79,0.21,0.330240792205256
0.05,100,47,0.81,0.15,0.78,0.17,0.316661693941565
0.05,100,48,0.77,0.19,0.74,0.2,0.560443842105396
0.05,100,49,0.76,0.21,0.75,0.2,0.662718107598357
0.05,100,50,0.83,0.19,0.69,0.18,0.000501930652184599
0.05,100,51,0.79,0.2,0.75,0.19,0.354661593925351
0.05,100,52,0.82,0.19,0.74,0.22,0.0520808660417471
0.05,100,53,0.79,0.24,0.7,0.18,0.0823421061212716
0.05,100,54,0.84,0.17,0.74,0.19,0.00868741140196053
0.05,100,55,0.82,0.23,0.74,0.18,0.0686063857894351
0.05,100,56,0.81,0.21,0.75,0.21,0.152030811969108
0.05,100,57,0.83,0.19,0.77,0.22,0.163805373524057
0.05,100,58,0.84,0.18,0.76,0.23,0.0374950264359106
0.05,100,59,0.8,0.19,0.75,0.21,0.216408044905795
0.05,100,60,0.79,0.24,0.76,0.21,0.468314468000836
0.05,100,61,0.84,0.18,0.78,0.23,0.158187911114998
0.05,100,62,0.82,0.19,0.71,0.2,0.00632438016795796
0.05,100,63,0.89,0.18,0.75,0.19,0.000373217295966038
0.05,100,64,0.8,0.18,0.74,0.2,0.104005383628392
0.05,100,65,0.84,0.21,0.77,0.22,0.127634312665898
0.05,100,66,0.82,0.21,0.75,0.22,0.139754089461072
0.05,100,67,0.82,0.2,0.77,0.22,0.26324572034918
0.05,100,68,0.82,0.23,0.76,0.19,0.213670456412805
0.05,100,69,0.85,0.18,0.77,0.19,0.0522669767231649
0.05,100,70,0.83,0.22,0.81,0.17,0.77768410741362
0.05,100,71,0.77,0.19,0.76,0.2,0.842006703939994
0.05,100,72,0.81,0.19,0.77,0.21,0.240669979098244
0.05,100,73,0.85,0.19,0.79,0.19,0.0903385158971633
0.05,100,74,0.81,0.18,0.78,0.21,0.520015813886341
0.05,100,75,0.8,0.22,0.78,0.19,0.616314181231167
0.05,100,76,0.83,0.2,0.75,0.19,0.0921145574473603
0.05,100,77,0.78,0.18,0.77,0.16,0.948682605389857
0.05,100,78,0.81,0.2,0.76,0.22,0.296898407062403
0.05,100,79,0.8,0.19,0.73,0.22,0.103329915364118
0.05,100,80,0.78,0.18,0.77,0.21,0.752905862351586
0.05,100,81,0.75,0.2,0.72,0.21,0.549308252781543
0.05,100,82,0.75,0.2,0.74,0.2,0.828001744390074
0.05,100,83,0.83,0.17,0.77,0.21,0.167208960076803
0.05,100,84,0.77,0.19,0.78,0.2,0.684509425986437
0.05,100,85,0.84,0.18,0.73,0.19,0.00449828524278886
0.05,100,86,0.77,0.22,0.75,0.17,0.573615995816165
0.05,100,87,0.8,0.19,0.74,0.17,0.120089278968232
0.05,100,88,0.78,0.22,0.78,0.19,0.900656014585488
0.05,100,89,0.78,0.18,0.67,0.19,0.00566657184882274
0.05,100,90,0.79,0.2,0.75,0.2,0.319516497639182
0.05,100,91,0.84,0.21,0.74,0.24,0.035807955598803
0.05,100,92,0.82,0.22,0.77,0.16,0.164625962938758
0.05,100,93,0.77,0.19,0.76,0.21,0.95627231297928
0.05,100,94,0.86,0.18,0.77,0.22,0.0324287289878624
0.05,100,95,0.8,0.2,0.73,0.25,0.113889682385566
0.05,100,96,0.8,0.21,0.75,0.19,0.17882564721669
0.05,100,97,0.81,0.21,0.69,0.21,0.00687933588757646
0.05,100,98,0.8,0.19,0.74,0.18,0.0968729841238775
0.05,100,99,0.79,0.2,0.74,0.17,0.154407046176121
0.05,100,100,0.82,0.2,0.75,0.2,0.0808329110061183
0.06,40,1,0.8,0.17,0.77,0.18,0.629527531834303
0.06,40,2,0.89,0.12,0.72,0.19,0.0123544663603958
0.06,40,3,0.83,0.22,0.7,0.17,0.0423561352831893
0.06,40,4,0.83,0.19,0.75,0.26,0.296045816344519
0.06,40,5,0.81,0.19,0.71,0.16,0.105393912835748
0.06,40,6,0.86,0.17,0.76,0.23,0.153142958981389
0.06,40,7,0.74,0.22,0.67,0.21,0.271268819057075
0.06,40,8,0.83,0.2,0.73,0.16,0.0677870216115127
0.06,40,9,0.8,0.3,0.75,0.17,0.463279801432888
